st_id,st_name_ru,st_name_en,st_distrib,st_distrib_idx,st_date_start,st_date_real,st_prev_start,st_prev_end,st_prev_adm,st_prev_box,st_thursday_box,st_thursday_adm,st_thursday_copy,st_1wd_box,st_1wd_adm,st_1wd_copy,st_2wd_box,st_2wd_adm,st_total_box,st_total_adm,st_total_copy,st_genre,st_genre_idx,st_country,st_country_idx,st_rel_id,st_thu_ratio,st_2wd_change,st_1wd_avg,st_total_avg
29198516,КРАЙ НАДЛОМЛЕННОЙ ЛУНЫ,,"<a href=""/distributor/show/id/PNR"" target=""_blank"">PNR</a>",",138,",2023-11-02,2023-11-02,&nbsp;,946684800,0,&nbsp;,,0,0,275 тыс,793 ,81,&nbsp;,&nbsp;,"1,1 млн","2,5 тыс",81,драма,",10,",RUONLY,",6,",49504,&nbsp;,&nbsp;,"3,4 тыс",13 тыс
29198655,ХАПХААН,,"<a href=""/distributor/show/id/-"" target=""_blank"">-</a>",",568,",2023-11-02,2023-11-02,&nbsp;,946684800,0,&nbsp;,,0,0,"1,3 млн","4,0 тыс",38,406 тыс,"1,2 тыс","3,6 млн",11 тыс,38,"комедия, криминал",",4,9,",RUONLY,",6,",49988,&nbsp;,68.46,34 тыс,96 тыс
29197180,ПО ЩУЧЬЕМУ ВЕЛЕНИЮ,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2023-10-26,2023-10-26,ПН - СР,СР,5362,"2,0 млн",,0,0,407 млн,"1,4 млн",2299,618 млн,"2,1 млн","2,5 млрд","8,8 млн",2299,"приключения, фэнтези, сказка",",6,22,27,",RUONLY,",6,",43348,&nbsp;,-51.63,177 тыс,"1,1 млн"
29198204,ИМПЕРАТРИЦЫ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2023-10-26,2023-10-26,&nbsp;,946684800,0,&nbsp;,,0,0,40 млн,121 тыс,1771,34 млн,106 тыс,145 млн,472 тыс,1771,"документальный, исторический",",1,12,",RUONLY,",6,",48455,&nbsp;,14.5,23 тыс,82 тыс
29198477,ОТПУСК В ОКТЯБРЕ,,"<a href=""/distributor/show/id/KAP"" target=""_blank"">KAP</a>",",588,",2023-10-26,2023-10-26,&nbsp;,946684800,0,&nbsp;,,0,0,412 тыс,"1,2 тыс",72,&nbsp;,&nbsp;,"1,7 млн","4,9 тыс",72,драма,",10,",RUONLY,",6,",49368,&nbsp;,&nbsp;,"5,7 тыс",23 тыс
29198010,СТРАСТИ ПО МАТВЕЮ,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2023-10-19,2023-10-19,&nbsp;,946684800,0,&nbsp;,,0,0,28 млн,85 тыс,1785,16 млн,50 тыс,80 млн,263 тыс,1785,"комедия, мелодрама",",4,16,",RUONLY,",6,",47721,&nbsp;,44.14,16 тыс,45 тыс
29198355,СЕВЕРНЫЕ АМУРЫ,,"<a href=""/distributor/show/id/SBF"" target=""_blank"">SBF</a>",",500,",2023-10-19,2023-10-19,ВС - СР,СР,13031,"2,4 млн",,0,0,"1,0 млн","4,9 тыс",476,&nbsp;,&nbsp;,"4,9 млн",35 тыс,476,анимация,",7,",RUONLY,",6,",48992,&nbsp;,&nbsp;,"2,1 тыс",10 тыс
29198374,ДУХ БАЙКАЛА,,"<a href=""/distributor/show/id/RWV"" target=""_blank"">RWV</a>",",291,",2023-10-19,2023-10-19,&nbsp;,946684800,0,&nbsp;,,0,0,12 млн,44 тыс,1113,"7,3 млн",29 тыс,39 млн,164 тыс,1116,семейный,",11,",RUONLY,",6,",49047,&nbsp;,40.07,11 тыс,35 тыс
29198443,НА РУБЛЕ БЕЗ РУБЛЯ,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2023-10-19,2023-10-19,&nbsp;,946684800,0,&nbsp;,,0,0,"1,3 млн","4,2 тыс",320,266 тыс,979 ,"2,1 млн","7,1 тыс",374,комедия,",4,",RUONLY,",6,",49258,&nbsp;,80.06,"4,2 тыс","5,5 тыс"
29198532,ПОДВАЛ ГОСПОДИНА ГРИНБЕРГА,,"<a href=""/distributor/show/id/CS"" target=""_blank"">CS</a>",",515,",2023-10-19,2023-10-19,&nbsp;,946684800,0,&nbsp;,,0,0,612 тыс,"1,9 тыс",108,&nbsp;,&nbsp;,"1,2 млн","3,9 тыс",108,триллер,",18,",RUONLY,",6,",49541,&nbsp;,&nbsp;,"5,7 тыс",12 тыс
29198540,ПЛАНЕТА МАКСИМУС,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2023-10-19,2023-10-19,&nbsp;,946684800,0,&nbsp;,,0,0,"1,4 млн","3,7 тыс",288,159 тыс,442 ,"2,1 млн","6,3 тыс",292,драма,",10,",RUONLY,",6,",49569,&nbsp;,88.76,"4,9 тыс","7,3 тыс"
29198074,ВАСЯ НЕ В СЕБЕ,,"<a href=""/distributor/show/id/AK"" target=""_blank"">AK</a>",",587,",2023-10-12,2023-10-12,&nbsp;,946684800,0,&nbsp;,,0,0,47 млн,151 тыс,1896,26 млн,78 тыс,119 млн,374 тыс,1897,"фантастика, комедия",",3,4,",RUONLY,",6,",47936,&nbsp;,44.29,25 тыс,63 тыс
29198240,СМЕШАРИКИ СНИМАЮТ КИНО,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2023-10-12,2023-10-12,&nbsp;,946684800,0,&nbsp;,,0,0,54 млн,208 тыс,2023,35 млн,135 тыс,165 млн,672 тыс,2023,анимация,",7,",RUONLY,",6,",48603,&nbsp;,34.49,27 тыс,81 тыс
29198392,ИСПЫТАНИЕ АУЛОМ,,LC,",609,",2023-10-12,2023-10-12,&nbsp;,946684800,0,&nbsp;,,0,0,889 тыс,"3,7 тыс",45,860 тыс,"3,6 тыс",40 млн,156 тыс,116,"комедия, приключения, семейный",",4,6,11,",RUONLY,",6,",49105,&nbsp;,3.26,20 тыс,345 тыс
29198560,КЛЕТКА ИЩЕТ ПТИЦУ,,"<a href=""/distributor/show/id/PNR"" target=""_blank"">PNR</a>",",138,",2023-10-12,2023-10-12,&nbsp;,946684800,0,&nbsp;,,0,0,385 тыс,"1,0 тыс",42,&nbsp;,&nbsp;,"1,1 млн","3,0 тыс",42,драма,",10,","RUONLY, FR",",6,11,",49613,&nbsp;,&nbsp;,"9,2 тыс",26 тыс
29198565,СЛЕЖКА,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2023-10-12,2023-10-12,&nbsp;,946684800,0,&nbsp;,,0,0,442 тыс,"1,3 тыс",79,116 тыс,410 ,724 тыс,"2,3 тыс",79,триллер,",18,",RUONLY,",6,",49630,&nbsp;,73.76,"5,6 тыс","9,2 тыс"
29198624,ЭТ,,SMKT,",155,",2023-10-12,2023-10-12,&nbsp;,946684800,0,&nbsp;,,0,0,"2,0 млн","5,9 тыс",46,820 тыс,"2,4 тыс","4,6 млн",14 тыс,46,драма,",10,",RUONLY,",6,",49840,&nbsp;,59.87,44 тыс,101 тыс
29198006,МУЛЬТ В КИНО. ВЫПУСК № 161. ОСЕННИЙ ЛИСТОПАД,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2023-10-05,2023-10-07,&nbsp;,946684800,0,&nbsp;,,0,0,"1,3 млн","9,2 тыс",609,875 тыс,"6,3 тыс","3,7 млн",27 тыс,611,анимация,",7,",RUONLY,",6,",47714,&nbsp;,34.88,"2,2 тыс","6,0 тыс"
29198263,ПОВЕЛИТЕЛЬ ВЕТРА,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2023-10-05,2023-10-05,&nbsp;,946684800,0,&nbsp;,,0,0,120 млн,350 тыс,1918,100 млн,310 тыс,523 млн,"1,7 млн",1918,"приключения, биография, драма",",6,8,10,",RUONLY,",6,",48662,&nbsp;,16.47,63 тыс,273 тыс
29198350,ГАРДЕМАРИНЫ 1787. МИР,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2023-10-05,2023-10-05,&nbsp;,946684800,0,&nbsp;,,0,0,"6,6 млн",22 тыс,1391,"3,0 млн",12 тыс,13 млн,50 тыс,1391,"приключения, исторический",",6,12,",RUONLY,",6,",48980,&nbsp;,54.91,"4,8 тыс","9,4 тыс"
29198514,ПЕРВАЯ ЛЮБОВЬ,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2023-10-05,2023-10-05,&nbsp;,946684800,0,&nbsp;,,0,0,132 тыс,301 ,46,&nbsp;,&nbsp;,184 тыс,500 ,46,драма,",10,",RUONLY,",6,",49493,&nbsp;,&nbsp;,"2,9 тыс","4,0 тыс"
29198524,АЛЕКСЕЙ БАЛАБАНОВ. ПОСЛЕСЛОВИЕ...,,ABK,",561,",2023-10-05,2023-10-05,&nbsp;,946684800,0,&nbsp;,,0,0,958 тыс,"2,3 тыс",108,767 тыс,"1,7 тыс","2,7 млн","6,8 тыс",108,документальный,",1,",RUONLY,",6,",49526,&nbsp;,20.01,"8,9 тыс",25 тыс
29197907,ИВАН СЕМЕНОВ. БОЛЬШОЙ ПОХОД,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2023-09-28,2023-09-28,ПН - ВС,ВС,2189,691 тыс,,0,0,27 млн,100 тыс,1749,16 млн,63 тыс,70 млн,298 тыс,1749,комедия,",4,",RUONLY,",6,",47304,&nbsp;,41.46,16 тыс,40 тыс
29198303,ТУТ ВСЕ СВОИ,,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2023-09-28,2023-09-28,&nbsp;,946684800,0,&nbsp;,,0,0,"6,8 млн",22 тыс,1037,"2,9 млн",10 тыс,13 млн,47 тыс,1037,комедия,",4,","RUONLY, SRB",",6,56,",48834,&nbsp;,57.82,"6,5 тыс",13 тыс
29198370,1993,,"<a href=""/distributor/show/id/AK"" target=""_blank"">AK</a>",",587,",2023-09-28,2023-09-28,&nbsp;,946684800,0,&nbsp;,,0,0,12 млн,37 тыс,1520,"4,6 млн",16 тыс,24 млн,80 тыс,1520,драма,",10,",RUONLY,",6,",49035,&nbsp;,62.93,"8,2 тыс",16 тыс
29198495,МИТТЕЛЬМАРШ,,RFLF,",182,",2023-09-28,2023-09-28,&nbsp;,946684800,0,&nbsp;,,0,0,98 тыс,323 ,28,&nbsp;,&nbsp;,254 тыс,870 ,28,"комедия, драма",",4,10,",RUONLY,",6,",49440,&nbsp;,&nbsp;,"3,5 тыс","9,1 тыс"
29198606,ФИНТ БОБРОВА,,SMKT,",155,",2023-09-28,2023-09-28,&nbsp;,946684800,0,&nbsp;,,0,0,465 тыс,"1,6 тыс",120,&nbsp;,&nbsp;,934 тыс,"3,9 тыс",120,"документальный, биография, спорт",",1,8,24,",RUONLY,",6,",49770,&nbsp;,&nbsp;,"3,9 тыс","7,8 тыс"
29198782,СУДЬБА ЗНАМЕНОСЦА,,SMKT,",155,",2023-09-28,2023-09-28,&nbsp;,946684800,0,&nbsp;,,0,0,583 тыс,"3,9 тыс",6,&nbsp;,&nbsp;,583 тыс,"3,9 тыс",6,документальный,",1,",RUONLY,",6,",50477,&nbsp;,&nbsp;,97 тыс,97 тыс
29198239,ЧУЖАЯ,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2023-09-21,2023-09-21,&nbsp;,946684800,0,&nbsp;,,0,0,"6,1 млн",18 тыс,729,"2,6 млн","8,2 тыс",13 млн,42 тыс,729,драма,",10,",RUONLY,",6,",48602,&nbsp;,57.61,"8,4 тыс",17 тыс
29198479,Я  БОГИНЯ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2023-09-21,2023-09-21,&nbsp;,946684800,0,&nbsp;,,0,0,26 млн,78 тыс,1480,13 млн,40 тыс,58 млн,193 тыс,1543,комедия,",4,",RUONLY,",6,",49370,&nbsp;,50.28,17 тыс,38 тыс
29198573,ЛООКУУТ УОННА НЬУРГУhУН,,SMKT,",155,",2023-09-21,2023-09-21,&nbsp;,946684800,0,&nbsp;,,0,0,"4,3 млн",14 тыс,44,"4,3 млн",13 тыс,22 млн,71 тыс,44,драма,",10,",RUONLY,",6,",49665,&nbsp;,0.98,98 тыс,497 тыс
29197793,У ЛЮДЕЙ ТАК БЫВАЕТ,,"<a href=""/distributor/show/id/RWV"" target=""_blank"">RWV</a>",",291,",2023-09-14,2023-09-14,&nbsp;,946684800,0,&nbsp;,,0,0,"1,9 млн","5,5 тыс",319,&nbsp;,&nbsp;,"3,9 млн",13 тыс,323,мелодрама,",16,",RUONLY,",6,",46752,&nbsp;,&nbsp;,"6,0 тыс",12 тыс
